state,prod_year,rate_class,num_oil_wells,oil_prod_BBL,ADgas_prod_MCF,oil_wells_dayson,num_gas_wells,NAgas_prod_MCF,conden_prod_BBL,gas_wells_dayson
AR,1975,9,19,107877,0,6388,90,3299522,0,32089
AR,1975,10,8,59288,1556,2677,71,3338484,0,25094
AR,1975,11,7,68606,0,2465,59,3436008,0,20685
AR,1975,12,9,95404,0,2742,85,6233849,0,29959
AR,1975,13,9,106889,0,2435,58,5218958,0,19590
AR,1975,14,12,283664,0,3595,156,22192816,0,53754
AR,1975,15,7,243281,3353,1978,81,21440629,0,26774
AR,1975,16,1,60044,0,275,32,15879518,0,10438
AR,1975,17,0,0,0,0,5,6156506,0,1825
AR,1975,18,0,0,0,0,0,0,0,0
AR,1975,19,2,863217,397902,426,0,0,0,0
AR,1975,20,0,0,0,0,0,0,0,0
AR,1975,21,0,0,0,0,0,0,0,0
AR,1975,22,0,0,0,0,0,0,0,0
AR,1974,1,3,928,0,1095,19,20003,0,6600
AR,1974,2,6,3344,0,1976,29,91444,0,10436
AR,1974,3,22,20958,390,7268,52,334297,0,18433
AR,1974,4,18,27095,633,5720,44,470802,0,15540
AR,1974,5,11,26041,261,3681,42,635723,0,14967
AR,1974,6,9,28608,0,3163,37,709196,0,13171
AR,1974,7,11,41070,0,3772,41,922876,0,13835
AR,1974,8,11,51875,0,3895,44,1315041,0,16060
AR,1974,9,7,44510,0,2555,72,2767251,0,26280
AR,1974,10,10,73511,1845,3226,58,2804727,0,20779
AR,1974,11,4,32645,0,1248,57,3406063,0,20564
AR,1974,12,12,105739,0,3015,91,6922313,0,32879
AR,1974,13,2,29206,0,640,60,5747132,0,21535
AR,1974,14,8,177046,0,2649,146,21780901,0,51414
AR,1974,15,7,244254,0,1950,85,24896111,0,30235
AR,1974,16,0,0,0,0,24,14045388,0,8366
AR,1974,17,0,0,0,0,4,4591035,0,1340
AR,1974,18,0,0,0,0,0,0,0,0
AR,1974,19,1,866442,0,365,0,0,0,0
AR,1974,20,0,0,0,0,0,0,0,0
AR,1974,21,0,0,0,0,0,0,0,0
AR,1974,22,0,0,0,0,0,0,0,0
AR,1973,1,4,660,0,1154,15,9348,0,4901
AR,1973,2,4,1919,0,1460,18,59203,0,5874
AR,1973,3,18,19811,0,6539,39,243770,0,13754
AR,1973,4,22,36983,1271,7632,53,541660,0,17951
AR,1973,5,9,24190,0,3285,33,456290,0,11012
AR,1973,6,9,29704,306,3285,36,670226,0,12378
AR,1973,7,5,19532,0,1733,35,810320,0,12351
AR,1973,8,9,41696,0,3012,50,1362888,0,16885
AR,1973,9,14,80442,0,4837,60,2277140,0,21657
AR,1973,10,6,39914,0,1733,64,3102950,0,22811
AR,1973,11,5,49634,2227,1825,46,2696902,0,16456
AR,1973,12,5,61113,0,1766,85,6218611,0,29994
AR,1973,13,3,49074,0,1095,67,6612181,0,24455
AR,1973,14,6,145107,0,1917,142,21565244,0,51009
AR,1973,15,4,186400,0,1460,91,26917499,0,32486
AR,1973,16,0,0,0,0,52,27617445,0,18316
AR,1973,17,0,0,0,0,10,9728409,0,3346
AR,1973,18,0,0,0,0,3,7485139,0,1095
AR,1973,19,1,915600,0,365,0,0,0,0
AR,1973,20,0,0,0,0,0,0,0,0
AR,1973,21,0,0,0,0,0,0,0,0
AR,1973,22,0,0,0,0,0,0,0,0
AR,1972,1,4,749,0,1129,21,17372,0,6405
AR,1972,2,4,2280,0,1251,12,38655,0,3902
AR,1972,3,12,12548,0,4117,35,210418,0,11801
AR,1972,4,18,31351,1291,6588,30,321977,0,10735
AR,1972,5,10,25326,0,3600,33,505434,0,11986
AR,1972,6,8,23287,314,2593,35,661925,0,12109
AR,1972,7,10,36067,0,3325,27,662254,0,9882
AR,1972,8,8,34618,0,2623,47,1334689,0,16317
AR,1972,9,14,82146,0,4942,68,2561509,0,24099
AR,1972,10,6,47968,0,2196,42,2011507,0,15037
AR,1972,11,7,65598,2091,2318,49,2849878,0,17297
AR,1972,12,5,60693,0,1830,89,6668272,0,31812
AR,1972,13,1,16825,0,366,60,5814019,0,21594
AR,1972,14,9,253171,0,3263,156,23860850,0,55881
AR,1972,15,4,192521,0,1464,88,27279872,0,31694
AR,1972,16,0,0,0,0,56,30842659,0,19306
AR,1972,17,0,0,0,0,12,9811132,0,3572
AR,1972,18,0,0,0,0,4,8152003,0,1404
AR,1972,19,1,1016561,0,366,0,0,0,0
AR,1972,20,0,0,0,0,0,0,0,0
AR,1972,21,0,0,0,0,0,0,0,0
AR,1972,22,0,0,0,0,0,0,0,0
AR,1971,1,2,123,0,424,16,16089,0,5475
AR,1971,2,4,2146,0,1460,11,32335,0,3467
AR,1971,3,11,10455,0,3617,35,225207,0,12347
AR,1971,4,18,30184,1334,6386,26,262250,0,8668
AR,1971,5,10,23851,0,3528,22,342027,0,7877
AR,1971,6,12,39564,333,4380,25,455320,0,8607
AR,1971,7,7,28251,0,2555,23,509178,0,7788
AR,1971,8,7,26177,0,1946,48,1332079,0,16731
AR,1971,9,13,83607,0,4745,60,2244216,0,21382
AR,1971,10,9,72397,0,3285,43,1995186,0,14847
AR,1971,11,3,30588,2106,1095,52,3088804,0,18860
AR,1971,12,5,50364,0,1490,88,6421488,0,30728
AR,1971,13,6,97264,0,2190,63,5980090,0,22052
AR,1971,14,6,98318,0,1340,155,22841292,0,53723
AR,1971,15,5,252194,0,1825,95,27157755,0,32646
AR,1971,16,0,0,0,0,59,32070038,0,20261
AR,1971,17,0,0,0,0,12,11586265,0,3956
AR,1971,18,0,0,0,0,1,2106554,0,365
AR,1971,19,1,1163659,0,365,0,0,0,0
AR,1971,20,0,0,0,0,0,0,0,0
AR,1971,21,0,0,0,0,0,0,0,0
AR,1971,22,0,0,0,0,0,0,0,0
AR,1970,1,1,101,0,151,17,17843,0,5749
AR,1970,2,4,1619,0,1126,11,34905,0,3954
AR,1970,3,15,14176,0,4863,25,153651,0,8791
AR,1970,4,20,32754,1505,6658,28,302651,0,10067
AR,1970,5,13,32929,0,4564,25,376134,0,8941
AR,1970,6,7,23734,0,2555,22,415123,0,7601
AR,1970,7,7,25275,370,2376,27,633811,0,9735
AR,1970,8,10,45775,0,3499,29,840748,0,10373
AR,1970,9,11,69645,0,4015,63,2293081,0,21902
AR,1970,10,10,74763,0,3346,46,2179306,0,16149
AR,1970,11,4,39947,0,1460,40,2359246,0,14355
AR,1970,12,7,77676,2286,2343,69,4942794,0,24120
AR,1970,13,2,31394,0,730,62,5970180,0,22298
AR,1970,14,7,179298,0,2555,152,22335139,0,53543
AR,1970,15,3,203035,0,1095,109,31633594,0,38307
AR,1970,16,0,0,0,0,61,35755433,0,21691
AR,1970,17,0,0,0,0,9,9328155,0,3285
AR,1970,18,0,0,0,0,3,7369653,0,1095
AR,1970,19,0,0,0,0,0,0,0,0
AR,1970,20,1,1345893,0,365,0,0,0,0
AR,1970,21,0,0,0,0,0,0,0,0
AR,1970,22,0,0,0,0,0,0,0,0
AR,1969,1,2,496,0,730,22,12716,0,5290
AR,1969,2,1,600,0,365,11,35535,0,3984
AR,1969,3,13,14074,0,4622,27,171218,0,9763
AR,1969,4,14,24897,671,4865,22,230221,0,7815
AR,1969,5,12,30652,762,4380,22,324555,0,7756
AR,1969,6,10,32055,0,3650,24,460546,0,8487
AR,1969,7,7,26612,39,2371,31,725053,0,10770
AR,1969,8,8,34328,0,2586,22,645676,0,7881
AR,1969,9,11,67912,0,4015,55,2132601,0,19955
AR,1969,10,10,73701,0,3226,36,1702069,0,12563
AR,1969,11,6,60896,0,2190,42,2508676,0,15330
AR,1969,12,9,118233,2747,3285,74,5649558,0,26800
AR,1969,13,2,32638,0,730,45,4199938,0,15666
AR,1969,14,9,197413,0,3073,154,22727750,0,54059
AR,1969,15,3,138131,0,1005,126,36861887,0,43262
AR,1969,16,2,157668,0,730,51,28239776,0,17465
AR,1969,17,0,0,0,0,9,8831973,0,2677
AR,1969,18,0,0,0,0,0,0,0,0
AR,1969,19,0,0,0,0,0,0,0,0
AR,1969,20,1,1530592,0,365,0,0,0,0
AR,1969,21,0,0,0,0,0,0,0,0
AR,1969,22,0,0,0,0,0,0,0,0
AR,1968,1,3,353,0,671,15,12161,0,4878
AR,1968,2,3,1615,0,1098,11,36296,0,3812
AR,1968,3,8,8273,0,2897,27,164938,0,9178
AR,1968,4,16,30061,742,5825,25,259431,0,8570
AR,1968,5,12,28681,824,4117,24,368998,0,8784
AR,1968,6,10,32095,0,3660,15,293601,0,5490
AR,1968,7,9,35770,41,3294,13,291069,0,4423
AR,1968,8,8,39167,0,2928,31,887651,0,11193
AR,1968,9,7,45899,0,2562,58,2229022,0,20833
AR,1968,10,9,70502,0,3294,38,1769555,0,13268
AR,1968,11,10,101573,0,3629,25,1461498,0,8755
AR,1968,12,8,97999,0,2928,59,4391915,0,20835
AR,1968,13,2,30537,2963,732,49,4537855,0,16717
AR,1968,14,12,262798,0,4148,152,22687646,0,53627
AR,1968,15,2,87857,0,732,140,39252460,0,46428
AR,1968,16,2,211944,0,732,45,25065209,0,15346
AR,1968,17,0,0,0,0,8,7456044,0,2684
AR,1968,18,0,0,0,0,0,0,0,0
AR,1968,19,0,0,0,0,0,0,0,0
AR,1968,20,1,1793903,0,366,0,0,0,0
AR,1968,21,0,0,0,0,0,0,0,0
AR,1968,22,0,0,0,0,0,0,0,0
AR,1967,1,0,0,0,0,11,14027,0,3254
AR,1967,2,6,2509,0,1763,10,26687,0,3193
AR,1967,3,12,13625,0,4258,31,186430,0,10825
AR,1967,4,10,14768,0,3283,24,263687,0,8760
AR,1967,5,15,34221,1962,5049,15,223639,0,5416
AR,1967,6,12,37611,0,4227,16,280914,0,5230
AR,1967,7,8,30963,0,2920,14,323448,0,4929
AR,1967,8,12,56475,46,4290,27,765586,0,9400
AR,1967,9,6,40392,0,2190,39,1457326,0,13900
AR,1967,10,7,56958,0,2555,46,2196400,0,16181
AR,1967,11,6,57409,0,2100,36,2073755,0,12533
AR,1967,12,11,130842,0,3864,38,2731148,0,12962
AR,1967,13,8,128244,3408,2830,50,4429373,0,16371
AR,1967,14,11,261579,0,3772,195,29724921,0,67532
AR,1967,15,3,150158,0,1095,99,26491760,0,31910
AR,1967,16,0,0,0,0,17,8239758,0,5113
AR,1967,17,0,0,0,0,1,1120007,0,365
AR,1967,18,0,0,0,0,0,0,0,0
AR,1967,19,0,0,0,0,0,0,0,0
AR,1967,20,1,2012420,0,365,0,0,0,0
AR,1967,21,0,0,0,0,0,0,0,0
AR,1967,22,0,0,0,0,0,0,0,0
AR,1966,1,5,1317,0,1580,9,6330,0,3285
AR,1966,2,5,2286,0,1580,14,42692,0,4870
AR,1966,3,10,11180,0,3132,18,116398,0,6448
AR,1966,4,14,25339,0,5110,16,168567,0,5597
AR,1966,5,11,27091,0,3831,17,210594,0,5144
AR,1966,6,10,32430,2293,3650,14,274351,0,5020
AR,1966,7,10,39099,0,3650,12,263674,0,3956
AR,1966,8,11,55209,0,4015,21,606885,0,7420
AR,1966,9,9,55976,61,3285,29,1029898,0,9670
AR,1966,10,8,63024,0,2739,34,1527085,0,11379
AR,1966,11,4,34293,0,1248,28,1559067,0,9493
AR,1966,12,7,80939,0,2343,46,3211749,0,15337
AR,1966,13,7,114171,0,2555,40,3577889,0,13267
AR,1966,14,18,427400,3637,6236,186,26466085,0,61152
AR,1966,15,0,0,0,0,85,23511929,0,29449
AR,1966,16,0,0,0,0,17,8136891,0,5324
AR,1966,17,0,0,0,0,1,899496,0,365
AR,1966,18,0,0,0,0,0,0,0,0
AR,1966,19,0,0,0,0,0,0,0,0
AR,1966,20,1,2256295,0,365,0,0,0,0
AR,1966,21,0,0,0,0,0,0,0,0
AR,1966,22,0,0,0,0,0,0,0,0
AR,1965,1,3,312,0,636,12,5724,0,3251
AR,1965,2,4,1987,0,1215,8,23149,0,2708
AR,1965,3,11,11421,0,3648,17,103471,0,5993
AR,1965,4,18,33782,0,6570,19,195560,0,6264
AR,1965,5,6,15876,0,2190,17,234972,0,5628
AR,1965,6,11,35118,2417,3984,9,181094,0,3285
AR,1965,7,9,35937,0,3254,18,405841,0,6024
AR,1965,8,15,71462,0,5475,20,563266,0,6846
AR,1965,9,11,65662,0,3864,31,1173117,0,11044
AR,1965,10,9,75794,82,3285,30,1443209,0,10616
AR,1965,11,3,28936,0,1095,27,1472220,0,8947
AR,1965,12,4,49389,0,1460,52,3771839,0,18130
AR,1965,13,4,65527,0,1460,42,3771565,0,14117
AR,1965,14,21,463997,4080,7212,117,16970327,0,40410
AR,1965,15,1,38008,0,365,79,21936483,0,26721
AR,1965,16,0,0,0,0,9,5002713,0,3014
AR,1965,17,0,0,0,0,0,0,0,0
AR,1965,18,0,0,0,0,0,0,0,0
AR,1965,19,0,0,0,0,0,0,0,0
AR,1965,20,1,2152002,0,365,0,0,0,0
AR,1965,21,0,0,0,0,0,0,0,0
AR,1965,22,0,0,0,0,0,0,0,0
AR,1964,1,1,200,0,366,21,16654,0,6616
AR,1964,2,5,2418,0,1799,7,27298,0,2562
AR,1964,3,10,9228,0,2988,16,89822,0,5734
AR,1964,4,20,33549,0,6649,12,120253,0,4208
AR,1964,5,14,33750,0,4819,10,146537,0,3660
AR,1964,6,6,18445,0,2012,14,236011,0,4574
AR,1964,7,5,20103,0,1830,15,350976,0,5307
AR,1964,8,19,78799,1767,5919,14,420673,0,5063
AR,1964,9,12,75432,0,4392,34,1199955,0,11559
AR,1964,10,5,39510,0,1830,24,1201080,0,8724
AR,1964,11,8,80097,1059,2928,18,1074886,0,6528
AR,1964,12,6,80833,0,2196,35,2445682,0,11865
AR,1964,13,6,96689,0,2196,37,3516000,0,13055
AR,1964,14,13,304610,4807,4606,112,15992379,0,37096
AR,1964,15,2,96359,0,732,63,16258772,0,19858
AR,1964,16,0,0,0,0,18,9090963,0,6132
AR,1964,17,0,0,0,0,3,1977941,0,550
AR,1964,18,0,0,0,0,0,0,0,0
AR,1964,19,0,0,0,0,0,0,0,0
AR,1964,20,1,2176602,0,366,0,0,0,0
AR,1964,21,0,0,0,0,0,0,0,0
AR,1964,22,0,0,0,0,0,0,0,0
AR,1963,1,2,181,0,730,26,15559,0,8061
AR,1963,2,4,1680,0,1185,8,20850,0,2250
AR,1963,3,11,10294,0,3283,19,105120,0,6447
AR,1963,4,14,23793,326,4500,7,69851,0,2371
AR,1963,5,13,29972,382,4411,16,218269,0,5263
AR,1963,6,10,28569,1158,3283,12,162718,0,3012
AR,1963,7,7,27483,0,2555,14,287865,0,4411
AR,1963,8,17,79886,707,5934,13,354479,0,4470
AR,1963,9,8,50348,2438,2920,18,609777,0,5753
AR,1963,10,7,54489,23312,2555,16,627004,0,4717
AR,1963,11,9,90020,1827,3285,18,992096,0,5998
AR,1963,12,9,112553,2667,3195,43,2943751,0,13969
AR,1963,13,4,66396,0,1460,23,2160432,0,7941
AR,1963,14,17,412053,11763,6024,87,11808060,0,28089
AR,1963,15,2,115928,0,730,53,14986089,0,17589
AR,1963,16,0,0,0,0,23,11526827,0,7552
AR,1963,17,0,0,0,0,9,8257945,0,2955
AR,1963,18,0,0,0,0,0,0,0,0
AR,1963,19,0,0,0,0,0,0,0,0
AR,1963,20,1,2195531,0,365,0,0,0,0
AR,1963,21,0,0,0,0,0,0,0,0
AR,1963,22,0,0,0,0,0,0,0,0
AR,1962,1,2,491,0,730,13,13575,0,4714
AR,1962,2,4,1787,0,1126,6,19286,0,2190
AR,1962,3,7,6061,299,1821,18,99338,73,5839
AR,1962,4,10,16034,0,3224,4,36075,0,1309
AR,1962,5,17,43471,0,6205,7,102617,0,2555
AR,1962,6,11,36404,0,4015,12,204918,0,3862
AR,1962,7,9,36029,1371,3285,12,279791,0,4200
AR,1962,8,13,64462,4799,4745,8,198134,0,2466
AR,1962,9,9,53551,20493,3285,28,1042002,0,9796
AR,1962,10,3,21020,0,914,20,906960,0,6603
AR,1962,11,10,99779,241,3650,13,720684,0,4352
AR,1962,12,8,94511,34219,2920,37,2627022,0,12357
AR,1962,13,9,137847,34983,3285,18,1519053,0,5751
AR,1962,14,20,489064,84474,6966,66,9425442,0,22395
AR,1962,15,0,0,0,0,50,14947348,0,17710
AR,1962,16,1,78223,0,365,19,9978394,0,6570
AR,1962,17,0,0,0,0,6,6212390,0,2070
AR,1962,18,0,0,0,0,0,0,0,0
AR,1962,19,0,0,0,0,0,0,0,0
AR,1962,20,1,2025558,0,365,0,0,0,0
AR,1962,21,0,0,0,0,0,0,0,0
AR,1962,22,0,0,0,0,0,0,0,0
AR,1961,1,1,261,0,365,5,3628,0,1552
AR,1961,2,5,2306,0,1491,7,22076,0,2404
AR,1961,3,12,12813,0,3954,18,109525,0,5784
AR,1961,4,7,10169,0,2129,15,150962,911,5204
AR,1961,5,11,22950,0,3376,9,142063,0,3285
AR,1961,6,13,41851,4759,4686,4,49021,0,944
AR,1961,7,11,44350,0,4015,8,166251,0,2616
AR,1961,8,12,56495,0,4076,9,269266,0,3285
AR,1961,9,6,36335,13622,2190,18,663631,0,6265
AR,1961,10,5,41011,0,1825,16,692321,0,5294
AR,1961,11,6,61228,0,2190,16,940509,0,5781
AR,1961,12,5,59083,0,1825,22,1629298,0,7664
AR,1961,13,12,190411,33871,4288,24,2130344,0,7854
AR,1961,14,27,666830,186187,9676,66,9755162,0,22453
AR,1961,15,2,71133,94622,730,47,14248444,0,16338
AR,1961,16,1,104986,0,365,14,6719109,0,4048
AR,1961,17,0,0,0,0,3,3049131,0,1095
AR,1961,18,0,0,0,0,0,0,0,0
AR,1961,19,0,0,0,0,0,0,0,0
AR,1961,20,1,2093922,0,365,0,0,0,0
AR,1961,21,0,0,0,0,0,0,0,0
AR,1961,22,0,0,0,0,0,0,0,0
AR,1960,1,2,160,0,396,7,3943,0,1312
AR,1960,2,4,1806,0,1219,1,620,0,61
AR,1960,3,7,7878,0,2562,9,60750,0,3294
AR,1960,4,7,10851,0,2227,6,62468,0,2104
AR,1960,5,11,25299,0,3720,5,73714,0,1830
AR,1960,6,10,30470,0,3325,5,98050,0,1830
AR,1960,7,9,36319,0,3294,8,110826,0,1709
AR,1960,8,9,41580,0,3081,6,129241,0,1616
AR,1960,9,10,54812,0,3202,9,321287,0,2960
AR,1960,10,6,49611,0,2196,8,367845,0,2715
AR,1960,11,7,73340,0,2562,12,646460,0,3905
AR,1960,12,9,117217,0,3294,18,1074754,0,5157
AR,1960,13,6,100041,0,2196,19,1567444,0,5796
AR,1960,14,35,778833,0,11654,49,6755291,0,15192
AR,1960,15,0,0,0,0,50,13383457,0,15926
AR,1960,16,1,88409,0,366,14,7762667,0,4575
AR,1960,17,1,184852,0,366,7,7428536,0,2289
AR,1960,18,0,0,0,0,0,0,0,0
AR,1960,19,0,0,0,0,0,0,0,0
AR,1960,20,1,2094654,0,366,0,0,0,0
AR,1960,21,0,0,0,0,0,0,0,0
AR,1960,22,0,0,0,0,0,0,0,0
AR,1959,1,1,276,0,365,3,2133,0,608
AR,1959,2,0,0,0,0,2,3322,0,396
AR,1959,3,8,8051,0,2402,9,51286,0,2951
AR,1959,4,10,17133,0,3589,8,70395,0,2588
AR,1959,5,10,24898,0,3650,6,92526,0,2190
AR,1959,6,10,31238,0,3558,3,61074,0,1095
AR,1959,7,17,61308,0,5628,6,130742,0,2006
AR,1959,8,12,59624,0,4380,4,93533,0,1248
AR,1959,9,9,52663,0,3104,10,324833,0,3044
AR,1959,10,5,31806,0,1427,7,353187,0,2555
AR,1959,11,6,58678,0,2131,9,504675,0,2953
AR,1959,12,20,259390,0,7300,10,633300,0,3042
AR,1959,13,8,128711,0,2920,19,1784802,0,6631
AR,1959,14,11,258155,0,3956,36,5150142,0,11745
AR,1959,15,0,0,0,0,31,8802848,0,9889
AR,1959,16,1,93520,0,365,16,8620562,0,5143
AR,1959,17,1,219154,0,365,4,3879701,0,1460
AR,1959,18,0,0,0,0,0,0,0,0
AR,1959,19,0,0,0,0,0,0,0,0
AR,1959,20,1,2081358,0,365,0,0,0,0
AR,1959,21,0,0,0,0,0,0,0,0
AR,1959,22,0,0,0,0,0,0,0,0
AR,1958,1,0,0,0,0,3,1642,0,1095
AR,1958,2,4,1486,0,940,3,9268,0,1095
AR,1958,3,2,1479,0,393,6,32324,0,2009
AR,1958,4,11,18406,0,3406,8,86336,0,2920
AR,1958,5,8,19591,0,2769,10,136439,0,3198
AR,1958,6,9,24119,0,2736,3,59724,0,1095
AR,1958,7,7,27530,0,2524,7,109233,0,1705
AR,1958,8,12,59014,0,4349,6,127231,0,1552
AR,1958,9,18,112702,0,6358,11,298082,0,3014
AR,1958,10,6,47817,0,2190,9,347258,0,2496
AR,1958,11,4,32211,0,1187,10,597058,0,3650
AR,1958,12,10,131793,0,3650,19,1248490,0,6023
AR,1958,13,10,166711,0,3650,7,602093,0,2220
AR,1958,14,28,621998,0,9462,28,3990215,0,9369
AR,1958,15,1,72132,0,365,24,5810526,0,7151
AR,1958,16,0,0,0,0,14,6364678,0,4197
AR,1958,17,1,160442,0,365,2,1771415,0,699
AR,1958,18,0,0,0,0,0,0,0,0
AR,1958,19,0,0,0,0,0,0,0,0
AR,1958,20,1,1817880,0,365,0,0,0,0
AR,1958,21,0,0,0,0,0,0,0,0
AR,1958,22,0,0,0,0,0,0,0,0
AR,1957,1,0,0,0,0,5,6057,0,1825
AR,1957,2,1,719,0,365,1,2814,0,365
AR,1957,3,0,0,0,0,5,34854,0,1825
AR,1957,4,1,1754,0,365,3,32116,0,1095
AR,1957,5,0,0,0,0,6,77077,0,1947
AR,1957,6,1,262,0,31,2,38430,0,730
AR,1957,7,0,0,0,0,3,68040,0,1095
AR,1957,8,1,4659,0,365,4,113832,0,1460
AR,1957,9,2,11832,0,730,4,155374,0,1460
AR,1957,10,1,9009,0,365,4,193004,0,1460
AR,1957,11,0,0,0,0,4,237309,0,1460
AR,1957,12,2,24037,0,730,10,674432,0,3226
AR,1957,13,1,16703,0,365,6,464344,0,1705
AR,1957,14,2,41972,0,730,39,5130592,0,12416
AR,1957,15,0,0,0,0,20,5058369,0,6388
AR,1957,16,0,0,0,0,7,3464398,0,2343
AR,1957,17,0,0,0,0,0,0,0,0
AR,1957,18,0,0,0,0,0,0,0,0
AR,1957,19,0,0,0,0,0,0,0,0
AR,1957,20,1,2056218,0,365,0,0,0,0
AR,1957,21,0,0,0,0,0,0,0,0
AR,1957,22,0,0,0,0,0,0,0,0
AR,1956,1,0,0,0,0,7,4648,0,1647
AR,1956,2,1,622,0,366,1,4301,0,366
AR,1956,3,0,0,0,0,6,42063,0,2196
AR,1956,4,1,1478,0,366,2,23148,0,732
AR,1956,5,0,0,0,0,7,109029,0,2562
AR,1956,6,0,0,0,0,4,76739,0,1464
AR,1956,7,1,4214,0,366,3,73306,0,1098
AR,1956,8,0,0,0,0,9,260354,0,3294
AR,1956,9,2,11982,0,732,5,162483,0,1525
AR,1956,10,0,0,0,0,2,104326,0,732
AR,1956,11,0,0,0,0,4,236276,0,1464
AR,1956,12,3,37014,0,1098,10,712597,0,3599
AR,1956,13,1,15036,0,366,8,712083,0,2592
AR,1956,14,2,42539,0,732,24,3430140,0,8176
AR,1956,15,0,0,0,0,12,3773440,0,4392
AR,1956,16,0,0,0,0,5,2623108,0,1617
AR,1956,17,0,0,0,0,0,0,0,0
AR,1956,18,0,0,0,0,0,0,0,0
AR,1956,19,0,0,0,0,0,0,0,0
AR,1956,20,1,1927806,0,335,0,0,0,0
AR,1956,21,0,0,0,0,0,0,0,0
AR,1956,22,0,0,0,0,0,0,0,0
AR,1955,1,0,0,0,0,5,2190,0,1552
AR,1955,2,1,494,0,365,3,8104,0,761
AR,1955,3,0,0,0,0,4,30164,0,1401
AR,1955,4,1,2183,0,365,2,23921,0,730
AR,1955,5,0,0,0,0,6,94005,0,2190
AR,1955,6,0,0,0,0,3,55766,0,1095
AR,1955,7,0,0,0,0,1,23967,0,365
AR,1955,8,1,4935,0,365,6,179213,0,2190
AR,1955,9,1,6496,0,365,8,262825,0,2647
AR,1955,10,1,7389,0,365,3,98899,0,761
AR,1955,11,0,0,0,0,2,116520,0,730
AR,1955,12,2,25460,0,730,9,677715,0,3285
AR,1955,13,2,32993,0,730,8,688339,0,2647
AR,1955,14,2,44002,0,730,24,3480723,0,8729
AR,1955,15,0,0,0,0,8,2349134,0,2920
AR,1955,16,0,0,0,0,5,2485939,0,1582
AR,1955,17,0,0,0,0,0,0,0,0
AR,1955,18,0,0,0,0,0,0,0,0
AR,1955,19,0,0,0,0,0,0,0,0
AR,1955,20,0,0,0,0,0,0,0,0
AR,1955,21,0,0,0,0,0,0,0,0
AR,1955,22,0,0,0,0,0,0,0,0
AR,1954,1,0,0,0,0,10,6283,0,3469
AR,1954,2,0,0,0,0,0,0,0,0
AR,1954,3,0,0,0,0,6,43028,0,2190
AR,1954,4,1,1574,0,365,7,66762,0,2555
AR,1954,5,1,396,0,61,4,60230,0,1460
AR,1954,6,0,0,0,0,4,82530,0,1460
AR,1954,7,0,0,0,0,1,22154,0,365
AR,1954,8,1,5444,0,365,1,28612,0,365
AR,1954,9,0,0,0,0,3,107562,0,1095
AR,1954,10,1,7370,0,365,7,312513,0,2465
AR,1954,11,0,0,0,0,4,211461,0,1307
AR,1954,12,2,24888,0,730,8,580039,0,2769
AR,1954,13,1,16601,0,365,3,293294,0,1095
AR,1954,14,4,95855,0,1460,16,2321724,0,5235
AR,1954,15,0,0,0,0,12,3574107,0,4076
AR,1954,16,0,0,0,0,4,2071804,0,1187
AR,1954,17,0,0,0,0,0,0,0,0
AR,1954,18,0,0,0,0,1,160783,0,31
AR,1954,19,0,0,0,0,0,0,0,0
AR,1954,20,0,0,0,0,0,0,0,0
AR,1954,21,0,0,0,0,0,0,0,0
AR,1954,22,0,0,0,0,0,0,0,0
AR,1953,1,0,0,0,0,12,8342,0,4046
AR,1953,2,0,0,0,0,1,3921,0,365
AR,1953,3,0,0,0,0,3,17994,0,1095
AR,1953,4,0,0,0,0,2,17522,0,730
AR,1953,5,1,2650,0,365,2,32194,0,730
AR,1953,6,0,0,0,0,4,65129,0,1156
AR,1953,7,0,0,0,0,2,27853,0,426
AR,1953,8,0,0,0,0,1,29861,0,365
AR,1953,9,1,6059,0,365,3,120299,0,1095
AR,1953,10,0,0,0,0,2,57807,0,426
AR,1953,11,1,9632,0,365,5,254615,0,1582
AR,1953,12,2,26745,0,730,8,612277,0,2920
AR,1953,13,2,32218,0,730,3,289177,0,1036
AR,1953,14,3,92057,0,1095,18,2831447,0,6179
AR,1953,15,0,0,0,0,11,3153423,0,3864
AR,1953,16,0,0,0,0,6,2719909,0,1886
AR,1953,17,0,0,0,0,0,0,0,0
AR,1953,18,0,0,0,0,0,0,0,0
AR,1953,19,0,0,0,0,0,0,0,0
AR,1953,20,0,0,0,0,0,0,0,0
AR,1953,21,0,0,0,0,0,0,0,0
AR,1953,22,0,0,0,0,0,0,0,0
AR,1952,1,1,301,0,335,8,5223,0,1650
AR,1952,2,0,0,0,0,1,3205,0,366
AR,1952,3,0,0,0,0,1,4510,0,366
AR,1952,4,0,0,0,0,4,28496,0,1129
AR,1952,5,0,0,0,0,0,0,0,0
AR,1952,6,1,1968,0,245,1,17825,0,366
AR,1952,7,0,0,0,0,5,120225,0,1830
AR,1952,8,0,0,0,0,1,32820,0,366
AR,1952,9,1,6487,0,366,2,53554,0,488
AR,1952,10,1,1462,0,61,2,101955,0,732
AR,1952,11,1,10813,0,366,2,117884,0,732
AR,1952,12,1,11406,0,366,10,678775,0,3355
AR,1952,13,1,15794,0,366,5,500429,0,1830
AR,1952,14,4,108486,0,1464,11,1470916,0,3540
AR,1952,15,0,0,0,0,10,2581500,0,2990
AR,1952,16,0,0,0,0,5,2529903,0,1525
AR,1952,17,0,0,0,0,2,422971,0,122
AR,1952,18,0,0,0,0,0,0,0,0
